x,y
-0.2859804115826534,1.1490421638692558
-0.2962877092577985,1.20422265272782
-1.1576716812380012,-1.4065452912449878
-0.6538023628339784,-0.9935248145454376
1.3470718678969364,1.3299421406426482
1.534417045550548,-0.8730182282209533
0.0337825765779836,0.7931616187689835
0.854874513294885,1.4066546890774008
-0.3607189128628169,1.0804325745038237
1.612751809728415,-0.9296834269948372
-1.4202253297673186,-0.4443000780164177
-1.0179561482958883,-0.8047246729085344
-1.2811954739971334,2.028564637048941
-0.5255689145527959,-0.9386290970684834
0.8628812388820811,-0.1952330637306016
0.8484733877181808,1.2788380186986132
-1.1403604394777804,-1.4575552416841226
0.9128826410905398,-0.2454097908671292
-0.9362643592475464,0.5715536008227721
-0.1799296684533297,-0.7574333841391363
0.3029468380113664,-1.1498427493274332
-0.201143297021509,-0.8102344909575345
-1.143254019292515,-0.7677995916356869
-1.1828737589072404,-1.4783547705437063
-1.1148737106997015,-1.4930590798263206
-0.0916413531101971,-0.8052044614286208
0.8387473067819015,-0.2350752449935391
-0.2591177941796942,1.028679295692747
1.5741023491069928,-0.8152926515522264
1.1833851386414482,0.0105648916538813
-0.0814859486383476,0.8595021853162308
-0.0787576281065601,-0.7572355970695787
-1.509118301496694,-0.3637412778456326
-1.2106917896393397,-1.4124192666390147
0.0298427060157089,0.8012627216289894
-0.5369607146456401,-1.118922866827551
-0.968538902304998,0.4466810789441223
-0.7165473603372335,-1.020122791944002
1.5330623487562358,-0.8694829101246845
-0.3681451211814194,0.9551912364091804
0.2922690260777663,-1.2422102332486176
-0.146486127812468,-0.7849348206501653
0.3124440569772569,-1.1412507335946789
-1.160304096993902,1.9796222166442663
-1.4751730116580124,-0.4114850307713026
-0.2984598613877195,0.9650579439833278
1.2323821772112138,0.1232550556497154
1.2116697109291588,0.0219962859049981
1.5916673930406289,-0.8422763203873007
1.5538566019716171,-0.8628514177222678
-0.1452766395531977,-0.733445066322857
1.5531101129343494,-0.9216094407890848
-1.1057292160599108,-0.8662162956135153
-1.007315640126342,0.5227962070206855
-1.0261548325102132,-1.43737705347858
-0.9429927165937156,0.5686590451509443
-1.5085847761364604,-0.4621460431015315
-0.2753260224684009,1.0854634773799894
-0.6182793243909586,-1.0513018697935317
-0.0084380320527245,0.8009912992494437
-0.1411396517706422,-0.6941956150343619
0.8537027025522653,-0.1156262868933135
0.3530429484480449,-1.2627900758275852
-1.407392791840699,-0.3866571238583648
-1.1647547516386605,-0.8875436723247625
-0.6621364103153186,-1.0490520700827255
1.3127691707190403,-0.971431669056258
0.0129454853860589,0.7955265937666881
-0.890388616772551,0.4978873448274823
-1.1771229859201158,-1.3909595765155536
1.183684326060671,0.0532450037807846
-1.4810627028979886,-0.3387835129434896
-0.3584447606720721,1.175855871542547
-1.1238802842433544,-0.817114161514638
0.7270544452247314,1.2821890269943566
1.1594504744183054,0.0474918320940994
-0.1762366191289056,-0.7459271853233865
-1.087450029455731,-0.7700198685766237
-0.0990303086285189,-0.875380336592921
1.2449989486509578,0.0840683379636552
-0.9058076068704136,0.4523619149847342
0.0041523056051679,0.8335281837589581
-1.4024949802838762,-0.3289185762850218
0.2977200740788881,-1.1833483871470176
-1.24368580238894,2.026478733322082
-1.0103467776311286,0.4490016165473908
-0.0423876442032124,0.8599675236560536
0.9459693368240276,-0.2480878205662
0.0017369127509213,0.7693526054772668
-0.951383662981624,0.518883076196389
-1.3562623335513304,1.9518298990521696
0.8445387674259728,-0.2206837744806713
-1.510676094451288,-0.314786335410427
0.0580847181613054,0.7980672351693419
-0.1898152652463436,-0.8320917687972073
1.1768375130571167,0.0584253043402284
0.8965033544187508,-0.1957389943963908
-0.6191609199003327,-0.9113152651726392
1.4709895252299912,1.1784983052506923
-0.0636271417342649,-0.7975686526486033
-0.3298027464271958,1.08099111293458
1.4549439298041411,1.213866260335781
0.9415837987410858,-0.3233485866656397
-0.3767218898801509,1.0959137821519007
-1.3130851798406855,2.0738685857883485
